url,car,price,model year,VIN,condition,cylinders,drive,fuel,odometer,paint color,size,title status,transmission,type,pic,
https://humboldt.craigslist.org/cto/d/willow-creek-1997-toyota-rav4-for-parts/7077338233.html,1997 Toyota RAV4,800,1997,,,,,gas,,,,clean,automatic,,https://images.craigslist.org/00n0n_eP2Cj6dL4Qz_600x450.jpg,
https://redding.craigslist.org/cto/d/proberta-1996-rav4-4x4/7082913247.html,1996 toyota rav4,2000,1996,,,,,gas,,,,clean,manual,,https://images.craigslist.org/00w0w_cDx8fp7oPXq_600x450.jpg,
https://redding.craigslist.org/ctd/d/anderson-2006-toyota-rav4-automatic/7082298088.html,2007 toyota rav4,6906,2007,JTMBD33V666000922,excellent,4cylinders,4wd,gas,168517,blue,,clean,automatic,SUV,https://images.craigslist.org/00o0o_cvJER56ZTR9_600x450.jpg,
https://redding.craigslist.org/ctd/d/redding-2008-toyota-rav4-sport-2wd-1/7081548165.html,2008 Toyota RAV4 Sport,8977,2008,JTMZK32V985017602,,6cylinders,fwd,gas,112549,green,,clean,automatic,SUV,https://images.craigslist.org/00101_jGU5EDJJiP7_600x450.jpg,
https://redding.craigslist.org/ctd/d/anderson-2006-toyota-rav4-automatic/7080383451.html,2007 toyota rav4,6906,2007,JTMBD33V666000922,excellent,4cylinders,4wd,gas,168517,blue,,clean,automatic,SUV,https://images.craigslist.org/00o0o_cvJER56ZTR9_600x450.jpg,
https://redding.craigslist.org/ctd/d/redding-2019-toyota-rav4-awd-sport/7079315713.html,2019 Toyota RAV4,28995,2019,2T3P1RFV8KC016272,excellent,,,gas,20457,silver,,clean,automatic,,https://images.craigslist.org/00c0c_kI5FWO5Xxh8_600x450.jpg,
https://redding.craigslist.org/ctd/d/redding-2008-toyota-rav4-sport-2wd-1/7079007420.html,2008 Toyota RAV4 Sport,8977,2008,JTMZK32V985017602,,6cylinders,fwd,gas,112549,green,,clean,automatic,SUV,https://images.craigslist.org/00101_jGU5EDJJiP7_600x450.jpg,
https://redding.craigslist.org/ctd/d/redding-2013-toyota-rav4-awd-sport/7078670967.html,2013 Toyota RAV4,16995,2013,2T3DFREV4DW045176,excellent,,,gas,171727,,,clean,automatic,,https://images.craigslist.org/00t0t_bNxv19UStuW_600x450.jpg,
https://redding.craigslist.org/ctd/d/anderson-2006-toyota-rav4-automatic/7078073053.html,2007 toyota rav4,6906,2007,JTMBD33V666000922,excellent,4cylinders,4wd,gas,168517,blue,,clean,automatic,SUV,https://images.craigslist.org/00o0o_cvJER56ZTR9_600x450.jpg,
https://redding.craigslist.org/ctd/d/sacramento-2014-toyota-rav4-ev-electric/7077994118.html,2014 Toyota RAV4 EV 67K MILES LOADED,14988,2014,2T3YL4DV9EW002467,excellent,,fwd,gas,67524,white,mid-size,clean,automatic,SUV,https://images.craigslist.org/00s0s_64pfiKe4eip_600x450.jpg,
https://redding.craigslist.org/cto/d/mount-shasta-toyota-rav4-all-wheel/7077375657.html,2001 Toyota rav4,2500,2001,,,,4wd,gas,216960,white,,clean,automatic,,https://images.craigslist.org/01111_grmBTj3uk63_600x450.jpg,
https://redding.craigslist.org/ctd/d/anderson-2006-toyota-rav4-automatic/7075308612.html,2007 toyota rav4,6906,2007,JTMBD33V666000922,excellent,4cylinders,4wd,gas,168517,blue,,clean,automatic,SUV,https://images.craigslist.org/00o0o_cvJER56ZTR9_600x450.jpg,
https://redding.craigslist.org/ctd/d/anderson-2006-toyota-rav4-automatic/7074329761.html,2007 toyota rav4,6906,2007,JTMBD33V666000922,excellent,4cylinders,4wd,gas,168517,blue,,clean,automatic,SUV,https://images.craigslist.org/00o0o_cvJER56ZTR9_600x450.jpg,
https://redding.craigslist.org/cto/d/mount-shasta-2001-rav4-all-wheel-drive/7073052403.html,2001 Toyota rav4,3000,2001,,,,4wd,gas,216960,white,,clean,automatic,,https://images.craigslist.org/01111_grmBTj3uk63_600x450.jpg,
https://redding.craigslist.org/ctd/d/redding-ec-2008-toyota-rav4-sport/7069803081.html,2008 Toyota Rav4,8995,2008,JTMBK32V085059187,excellent,,4wd,gas,,,,clean,automatic,,https://images.craigslist.org/00u0u_gBqG9qNmLWW_600x450.jpg,
https://redding.craigslist.org/ctd/d/redding-2007-toyota-rav4-sport/7069221212.html,2007 toyota rav4 sport,8995,2007,,,,,gas,134438,,,clean,automatic,,https://images.craigslist.org/00707_cGzgm6NTA22_600x450.jpg,
https://redding.craigslist.org/cto/d/mount-shasta-2001-rav4-all-wheel-drive/7067274933.html,2001 Toyota rav4,3000,2001,,,,4wd,gas,216960,white,,clean,automatic,,https://images.craigslist.org/01111_grmBTj3uk63_600x450.jpg,
https://siskiyou.craigslist.org/cto/d/mount-shasta-toyota-rav-4-all-wheel/7073053511.html,2001 toyota rav4 sport,2500,2001,,,,4wd,gas,216960,white,,clean,automatic,,https://images.craigslist.org/01111_grmBTj3uk63_600x450.jpg,
https://siskiyou.craigslist.org/cto/d/mount-shasta-2001-rav4-all-wheel-drive/7067271129.html,2001 toyota rav4 sport,3000,2001,,,,4wd,gas,216960,white,,clean,automatic,,https://images.craigslist.org/01111_grmBTj3uk63_600x450.jpg,
https://mendocino.craigslist.org/cto/d/fort-bragg-toyota-rav-4/7082048784.html,2015 toyota rav4,12000,2015,2t3bfrev9fw246159,excellent,other,4wd,gas,116000,blue,compact,lien,automatic,hatchback,https://images.craigslist.org/00V0V_8A8rVPehQQM_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-2008-toyota-rav4-4wd-4dr-i4/7080037789.html,2008 Toyota RAV4,8499,2008,JTMBD31V886066328,excellent,4cylinders,4wd,gas,161854,blue,,clean,automatic,SUV,https://images.craigslist.org/00h0h_agPc0afIxsW_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-2012-toyota-rav4-fwd-4dr-i4/7079219582.html,2012 Toyota RAV4,13999,2012,2T3YF4DV3CW114525,excellent,4cylinders,fwd,gas,78812,red,,clean,automatic,SUV,https://images.craigslist.org/00808_9i68sPpG66z_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-2008-toyota-rav4-4wd-4dr-i4/7074643754.html,2008 Toyota RAV4,8499,2008,JTMBD31V886066328,excellent,4cylinders,4wd,gas,161854,blue,,clean,automatic,SUV,https://images.craigslist.org/00t0t_EGhHGPnSFl_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2014-toyota-rav4-awd-31k-miles/7073374724.html,2014 toyota rav4,15999,2014,2T3BFREV8EW217279,excellent,4cylinders,4wd,gas,31000,,,clean,automatic,,https://images.craigslist.org/01616_8CvGuLKwD8D_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-2019-toyota-rav4-xle-54082/7072304619.html,2019 Toyota RAV4 XLE,26554,2019,2T3P1RFV0KW032688,,,,gas,16373,,,clean,automatic,,https://images.craigslist.org/00D0D_7ShuTNuknGP_600x450.jpg,
